Indentation

 + Advanced

+ Advanced
   Acquisition rate :	10.0 [Hz]
   Linear loading
   Max load :	1000.00 	µN
   Loading rate :	500.00 	µN/min
   Unloading rate :	500.00 	µN/min
   Pause :	30.0 s

+ TTX - UNHT Bio S/N: 1000136751 settings
   Fn contact : 25 µN
   Approach distance : 20 µm
   Approach speed : 100 µm/min
   Retract speed : 200 µm/min
   Retract time : 5 sec
   Dz sensor in large range
   Load in fine range
   FnRef in fine range
   FnRef contactload :500.000 µN
   Stiffness threshold : 1 µN/µm

   X Position :10204.70 µm
   Y Position :40263.90 µm
   Z Position :8762.40 µm

Date :6/9/2026
Time :1:31:40 PM

Analysis n # 1

   Method :	Hertz

 + Parameters

  Load Fit [10%,98%]

 + Main results

   EHz=	938.79 	kPa

 + Hypothesis


 + Additional results

   ErHz=	1031.64 kPa
   h offset=	5.98 µm
   R2=	0.99

Analysis n # 2

   Method :	Oliver & Pharr

 + Parameters

  Unload Fit [40%,98%]

 + Main results

   HIT=	26.74 	kPa
   EIT=	756.54 	kPa
   E*=	831.37 	kPa

 + Hypothesis

   !!! Indenter not calibrated !!!
   Poisson's ratio(nu)=	0.30 

 + Additional results

   HVIT=	0.0027258 	 Vickers
   CIT 0.001/120/30=	0.55 	%
   nIT=	82.97 %
   Fmax=	1005.48 	µN
   hmax=	16.15 	µm
   S=	181.9084 	µN/µm
   F/S²=	0.0304 	µm²/µN
   hc=	12.12 	µm
   hr=	10.62 	µm
   hp=	5.63 	µm
   m=	1.9036 
   Epsilon=	0.73 
   R2=	1.000
   Ap=	37602.17 	µm²
   Welast=	3431.13 pJ
   Wplast=	704.01 pJ
   Wtotal=	4135.14 pJ
   Er=	831.36 	kPa

Measured values
Time (s)	Pd (µm)	Fn (µN)	FnRef (µN)	SegmentID
63.8	12.7182	524.963	5.1266	1
63.9	12.724	525.7857	5.1368	1
64	12.7298	526.6209	5.1404	1
64.1	12.7359	527.3513	5.1412	1
64.2	12.7424	528.126	5.1446	1
64.3	12.7489	528.9633	5.1479	1
64.4	12.7556	529.6607	5.1526	1
64.5	12.7627	530.4362	5.1501	1
64.6	12.7699	531.3003	5.1524	1
64.7	12.7769	532.1567	5.159	1
64.8	12.7838	533.018	5.1679	1
64.9	12.7909	533.7581	5.1537	1
65	12.7978	534.5612	5.132	1
65.1	12.805	535.5999	5.1362	1
65.2	12.8117	536.4215	5.1339	1
65.3	12.8179	537.4232	5.1357	1
65.4	12.8246	538.0435	5.1489	1
65.5	12.8317	538.7489	5.1546	1
65.6	12.8392	539.5628	5.159	1
65.7	12.8466	540.4218	5.1433	1
65.8	12.8541	541.2886	5.1349	1
65.9	12.8615	542.1574	5.1303	1
66	12.8687	543.02	5.135	1
66.1	12.8757	543.864	5.1486	1
66.2	12.8825	544.7974	5.1502	1
66.3	12.8894	545.6139	5.1396	1
66.4	12.896	546.4887	5.1389	1
66.5	12.9023	547.3792	5.1415	1
66.6	12.9077	548.2935	5.1282	1
66.7	12.9136	549.144	5.1077	1
66.8	12.9195	549.9105	5.1091	1
66.9	12.9255	550.8521	5.1183	1
67	12.931	551.6583	5.1276	1
67.1	12.9362	552.5607	5.138	1
67.2	12.9416	553.4083	5.1316	1
67.3	12.947	554.2049	5.1243	1
67.4	12.9522	555.1313	5.1201	1
67.5	12.9573	555.8701	5.1528	1
67.6	12.9624	556.7401	5.1657	1
67.7	12.9677	557.5212	5.1607	1
67.8	12.9729	558.3911	5.169	1
67.9	12.9783	559.1612	5.1713	1
68	12.984	559.9649	5.1547	1
68.1	12.9898	560.7861	5.1469	1
68.2	12.9954	561.6966	5.1502	1
68.3	13.0006	562.5849	5.1447	1
68.4	13.0059	563.3341	5.1382	1
68.5	13.0114	564.0883	5.1521	1
68.6	13.017	564.9883	5.1513	1
68.7	13.0226	565.8362	5.1336	1
68.8	13.0283	566.6218	5.1284	1
68.9	13.0343	567.3605	5.138	1
69	13.0403	568.2167	5.1433	1
69.1	13.0461	569.0996	5.1275	1
69.2	13.052	569.8474	5.1337	1
69.3	13.058	570.6625	5.1503	1
69.4	13.0643	571.4904	5.1511	1
69.5	13.0702	572.3923	5.1574	1
69.6	13.076	573.3445	5.1553	1
69.7	13.0815	574.1841	5.1496	1
69.8	13.0866	575.0457	5.1477	1
69.9	13.0918	575.9102	5.1467	1
70	13.0971	576.6993	5.1357	1
70.1	13.1024	577.5558	5.1357	1
70.2	13.1078	578.2926	5.1358	1
70.3	13.1134	579.0977	5.1228	1
70.4	13.1191	579.9304	5.1288	1
70.5	13.1246	580.8014	5.1544	1
70.6	13.13	581.6717	5.1591	1
70.7	13.1354	582.5258	5.1505	1
70.8	13.1407	583.3679	5.1435	1
70.9	13.1461	584.1327	5.1405	1
71	13.1514	584.9627	5.1452	1
71.1	13.1571	585.6487	5.1365	1
71.2	13.1633	586.4011	5.1159	1
71.3	13.17	587.3197	5.1155	1
71.4	13.1764	588.185	5.1165	1
71.5	13.1825	589.0218	5.1204	1
71.6	13.1886	589.7601	5.1315	1
71.7	13.195	590.5369	5.1371	1
71.8	13.2016	591.3874	5.133	1
71.9	13.2084	592.2143	5.1223	1
72	13.2151	593.0485	5.1202	1
72.1	13.2218	593.9183	5.1111	1
72.2	13.2282	594.7913	5.1068	1
72.3	13.2344	595.617	5.115	1
72.4	13.2406	596.5164	5.1346	1
72.5	13.2468	597.2759	5.1332	1
72.6	13.2533	598.1106	5.1338	1
72.7	13.2598	598.932	5.131	1
72.8	13.2664	599.77	5.1254	1
72.9	13.2728	600.64	5.1222	1
73	13.279	601.4754	5.1192	1
73.1	13.2854	602.3138	5.1283	1
73.2	13.2922	603.0144	5.127	1
73.3	13.3001	603.638	5.1272	1
73.4	13.308	604.4566	5.1302	1
73.5	13.3157	605.2737	5.1209	1
73.6	13.3237	606.1234	5.1162	1
73.7	13.3317	606.9553	5.1253	1
73.8	13.3393	607.8178	5.1162	1
73.9	13.3466	608.7531	5.1127	1
74	13.3538	609.6506	5.1211	1
74.1	13.3608	610.5292	5.1186	1
74.2	13.3677	611.3192	5.128	1
74.3	13.3749	612.1927	5.135	1
74.4	13.382	613.005	5.1361	1
74.5	13.3891	613.8492	5.13	1
74.6	13.3963	614.639	5.1233	1
74.7	13.4036	615.4488	5.1158	1
74.8	13.4109	616.2855	5.1074	1
74.9	13.418	617.1892	5.1067	1
75	13.4249	618.0159	5.1132	1
75.1	13.4318	618.8647	5.1083	1
75.2	13.4386	619.7232	5.1092	1
75.3	13.4453	620.6222	5.1255	1
75.4	13.4516	621.5549	5.1414	1
75.5	13.4579	622.3721	5.1412	1
75.6	13.4639	623.2408	5.1402	1
75.7	13.4697	624.0663	5.1397	1
75.8	13.4756	624.8482	5.1404	1
75.9	13.482	625.6959	5.1458	1
76	13.4883	626.5167	5.1423	1
76.1	13.4946	627.3486	5.1395	1
76.2	13.5011	628.1064	5.1517	1
76.3	13.5077	628.9119	5.1541	1
76.4	13.5143	629.7786	5.1477	1
76.5	13.5212	630.5901	5.1363	1
76.6	13.5281	631.4149	5.1222	1
76.7	13.5348	632.2181	5.1088	1
76.8	13.5416	633.0707	5.1111	1
76.9	13.5484	633.841	5.1281	1
77	13.5555	634.649	5.1312	1
77.1	13.5625	635.5093	5.1185	1
77.2	13.5695	636.361	5.1227	1
77.3	13.5763	637.2175	5.1215	1
77.4	13.583	638.1038	5.121	1
77.5	13.5898	638.9229	5.1213	1
77.6	13.5966	639.7355	5.1187	1
77.7	13.6034	640.5754	5.1165	1
77.8	13.6104	641.3611	5.1156	1
77.9	13.6174	642.2159	5.114	1
78	13.6242	643.0584	5.112	1
78.1	13.6308	643.9098	5.1196	1
78.2	13.6375	644.751	5.1352	1
78.3	13.6443	645.5914	5.1427	1
78.4	13.651	646.3961	5.1412	1
78.5	13.6577	647.2227	5.1379	1
78.6	13.664	648.1494	5.1325	1
78.7	13.6706	648.9634	5.1246	1
78.8	13.6775	649.7442	5.1276	1
78.9	13.6842	650.6133	5.1353	1
79	13.6907	651.4603	5.137	1
79.1	13.6969	652.3588	5.1436	1
79.2	13.7031	653.141	5.1379	1
79.3	13.7094	653.9974	5.1397	1
79.4	13.7156	654.8918	5.1453	1
79.5	13.722	655.6707	5.1354	1
79.6	13.7284	656.454	5.122	1
79.7	13.7347	657.3413	5.1356	1
79.8	13.741	658.2104	5.139	1
79.9	13.7467	659.0945	5.1234	1
80	13.7523	660.0013	5.1215	1
80.1	13.7577	660.8795	5.1202	1
80.2	13.7627	661.8405	5.1286	1
80.3	13.7673	662.6937	5.1269	1
80.4	13.7719	663.4732	5.1198	1
80.5	13.7767	664.3546	5.1204	1
80.6	13.7815	665.1881	5.1203	1
80.7	13.7864	665.9091	5.1224	1
80.8	13.7915	666.7005	5.1274	1
80.9	13.7966	667.6467	5.1267	1
81	13.8013	668.4485	5.1158	1
81.1	13.806	669.2922	5.1138	1
81.2	13.8109	670.0726	5.126	1
81.3	13.8161	670.8023	5.1174	1
81.4	13.8216	671.6415	5.0977	1
81.5	13.827	672.4726	5.1081	1
81.6	13.8323	673.3679	5.1194	1
81.7	13.8379	674.12	5.1164	1
81.8	13.8434	674.9023	5.1125	1
81.9	13.8489	675.8429	5.1175	1
82	13.8542	676.7098	5.1097	1
82.1	13.8594	677.5041	5.1028	1
82.2	13.8648	678.2744	5.0964	1
82.3	13.8703	679.125	5.1038	1
82.4	13.8756	680.0341	5.102	1
82.5	13.8807	680.9444	5.103	1
82.6	13.8859	681.6364	5.1191	1
82.7	13.8913	682.4444	5.1369	1
82.8	13.8968	683.3761	5.1398	1
82.9	13.9019	684.167	5.1343	1
83	13.9071	684.9669	5.1234	1
83.1	13.9126	685.7305	5.1164	1
83.2	13.918	686.6989	5.1096	1
83.3	13.9232	687.5288	5.0986	1
83.4	13.9284	688.2577	5.095	1
83.5	13.9341	689.1	5.0964	1
83.6	13.9397	689.9496	5.1102	1
83.7	13.945	690.8266	5.1068	1
83.8	13.9503	691.6905	5.0967	1
83.9	13.9559	692.404	5.1044	1
84	13.9615	693.2669	5.1036	1
84.1	13.9671	694.0786	5.0996	1
84.2	13.9727	694.8599	5.0976	1
84.3	13.9785	695.6724	5.0855	1
84.4	13.9844	696.5454	5.0914	1
84.5	13.99	697.4603	5.1067	1
84.6	13.9957	698.2704	5.1022	1
84.7	14.0014	699.0723	5.0986	1
84.8	14.0069	699.9532	5.1071	1
84.9	14.0125	700.8173	5.1042	1
85	14.0179	701.6012	5.0913	1
85.1	14.0233	702.4804	5.0858	1
85.2	14.0287	703.3065	5.0932	1
85.3	14.034	704.158	5.0939	1
85.4	14.0398	704.833	5.0882	1
85.5	14.0458	705.7	5.0889	1
85.6	14.0516	706.5414	5.0772	1
85.7	14.0574	707.3964	5.0799	1
85.8	14.0633	708.1802	5.0961	1
85.9	14.0695	708.9723	5.0959	1
86	14.0756	709.7916	5.102	1
86.1	14.0815	710.7731	5.1052	1
86.2	14.087	711.6145	5.1	1
86.3	14.0926	712.3788	5.0988	1
86.4	14.0985	713.1069	5.1055	1
86.5	14.1045	714.0329	5.0983	1
86.6	14.1102	714.9808	5.0948	1
86.7	14.1155	715.8439	5.0982	1
86.8	14.121	716.6374	5.0894	1
86.9	14.1266	717.3704	5.0874	1
87	14.1323	718.2371	5.0838	1
87.1	14.1381	719.05	5.1001	1
87.2	14.144	719.8422	5.1062	1
87.3	14.1503	720.6393	5.1079	1
87.4	14.1563	721.4461	5.0947	1
87.5	14.1626	722.277	5.0893	1
87.6	14.1686	723.1644	5.0911	1
87.7	14.1749	723.9163	5.1112	1
87.8	14.1811	724.8271	5.1116	1
87.9	14.1872	725.7047	5.095	1
88	14.193	726.4919	5.0843	1
88.1	14.1986	727.4865	5.0841	1
88.2	14.204	728.3992	5.0898	1
88.3	14.2088	729.2784	5.0921	1
88.4	14.2135	730.091	5.0973	1
88.5	14.2186	730.898	5.0922	1
88.6	14.2239	731.6297	5.0883	1
88.7	14.2294	732.4355	5.0925	1
88.8	14.2351	733.272	5.0893	1
88.9	14.2409	733.9739	5.091	1
89	14.247	734.7822	5.0886	1
89.1	14.2533	735.6264	5.086	1
89.2	14.2593	736.494	5.0901	1
89.3	14.2652	737.3264	5.0969	1
89.4	14.2712	738.0807	5.0965	1
89.5	14.2775	738.9221	5.0988	1
89.6	14.2839	739.8112	5.0959	1
89.7	14.29	740.5831	5.1019	1
89.8	14.2959	741.5417	5.112	1
89.9	14.302	742.3579	5.1088	1
90	14.3079	743.211	5.0968	1
90.1	14.3135	744.2434	5.0858	1
90.2	14.3183	745.077	5.0859	1
90.3	14.3232	745.895	5.1008	1
90.4	14.3284	746.6386	5.1031	1
90.5	14.3334	747.602	5.1048	1
90.6	14.3385	748.3594	5.0986	1
90.7	14.3435	749.1781	5.096	1
90.8	14.3488	749.9408	5.1135	1
90.9	14.354	750.7343	5.1123	1
91	14.3596	751.6205	5.1072	1
91.1	14.3653	752.327	5.108	1
91.2	14.3712	753.1642	5.102	1
91.3	14.377	754.0637	5.0895	1
91.4	14.3826	754.8826	5.095	1
91.5	14.3882	755.7755	5.1078	1
91.6	14.3936	756.6655	5.1156	1
91.7	14.399	757.4781	5.1052	1
91.8	14.4045	758.3261	5.1013	1
91.9	14.4101	758.9524	5.1167	1
92	14.4157	759.9273	5.1315	1
92.1	14.4218	760.6424	5.1228	1
92.2	14.4275	761.4882	5.1265	1
92.3	14.4336	762.4122	5.1179	1
92.4	14.4391	763.1814	5.1007	1
92.5	14.4448	764.1485	5.0984	1
92.6	14.4502	764.9058	5.1102	1
92.7	14.4557	765.7426	5.1118	1
92.8	14.4613	766.6564	5.1131	1
92.9	14.467	767.2871	5.112	1
93	14.4726	768.2426	5.1136	1
93.1	14.4781	769.1162	5.1172	1
93.2	14.4832	769.9212	5.1196	1
93.3	14.4887	770.7683	5.1069	1
93.4	14.4944	771.5803	5.0869	1
93.5	14.5	772.4619	5.0903	1
93.6	14.5053	773.2936	5.1024	1
93.7	14.511	774.0535	5.0994	1
93.8	14.5165	774.9398	5.0932	1
93.9	14.5217	775.826	5.0895	1
94	14.5269	776.6887	5.0893	1
94.1	14.532	777.5641	5.0906	1
94.2	14.5372	778.3074	5.0952	1
94.3	14.5423	779.1108	5.0863	1
94.4	14.5475	780.0474	5.087	1
94.5	14.5524	780.8753	5.0886	1
94.6	14.5574	781.7253	5.0824	1
94.7	14.5625	782.5405	5.0774	1
94.8	14.5678	783.2064	5.0684	1
94.9	14.5734	784.0769	5.0729	1
95	14.5789	784.8467	5.0677	1
95.1	14.5848	785.6842	5.0588	1
95.2	14.5908	786.5335	5.0566	1
95.3	14.5968	787.2861	5.0601	1
95.4	14.6028	788.1859	5.0722	1
95.5	14.6087	789.0283	5.0698	1
95.6	14.6147	789.8791	5.0669	1
95.7	14.6205	790.7228	5.0652	1
95.8	14.6259	791.6276	5.0702	1
95.9	14.6313	792.4925	5.0664	1
96	14.6367	793.2868	5.0601	1
96.1	14.6418	794.1807	5.0565	1
96.2	14.6467	795.1692	5.0566	1
96.3	14.6514	795.9221	5.0465	1
96.4	14.6562	796.7344	5.0447	1
96.5	14.6609	797.6284	5.0453	1
96.6	14.6651	798.5094	5.0531	1
96.7	14.6695	799.3301	5.0605	1
96.8	14.674	800.1354	5.0555	1
96.9	14.6784	800.9861	5.0703	1
97	14.6826	801.9565	5.082	1
97.1	14.6863	802.8251	5.0906	1
97.2	14.6902	803.5391	5.0892	1
97.3	14.6945	804.3606	5.0901	1
97.4	14.6987	805.2549	5.0994	1
97.5	14.7026	806.1024	5.0925	1
97.6	14.7064	806.8397	5.0728	1
97.7	14.7108	807.5857	5.063	1
97.8	14.7156	808.3073	5.0652	1
97.9	14.7207	809.1328	5.0643	1
98	14.726	809.9285	5.0756	1
98.1	14.7314	810.672	5.0723	1
98.2	14.737	811.478	5.0711	1
98.3	14.7428	812.3308	5.0743	1
98.4	14.7488	813.0847	5.0689	1
98.5	14.7552	813.8212	5.0725	1
98.6	14.7617	814.6332	5.0613	1
98.7	14.7683	815.4879	5.0642	1
98.8	14.7749	816.2304	5.0776	1
98.9	14.782	817.0767	5.0844	1
99	14.7897	817.7735	5.0782	1
99.1	14.7971	818.653	5.0689	1
99.2	14.8047	819.5382	5.0742	1
99.3	14.8126	820.1179	5.0851	1
99.4	14.8211	821.0847	5.085	1
99.5	14.8292	821.8116	5.0803	1
99.6	14.8371	822.8053	5.0821	1
99.7	14.8454	823.442	5.0876	1
99.8	14.8533	824.4098	5.0914	1
99.9	14.8613	825.3131	5.0761	1
100	14.8689	826.1233	5.0714	1
100.1	14.8768	827.0641	5.0887	1
100.2	14.8841	827.8821	5.1002	1
100.3	14.8913	828.8723	5.0908	1
100.4	14.8984	829.5717	5.0862	1
100.5	14.9053	830.4531	5.0824	1
100.6	14.9126	831.2889	5.0938	1
100.7	14.9191	832.2456	5.088	1
100.8	14.9254	833.2322	5.0879	1
100.9	14.9313	834.031	5.089	1
101	14.9371	834.9877	5.0828	1
101.1	14.9424	835.8047	5.0917	1
101.2	14.9472	836.8213	5.1063	1
101.3	14.9523	837.5082	5.1061	1
101.4	14.9573	838.4498	5.104	1
101.5	14.962	839.3723	5.1027	1
101.6	14.9662	840.1918	5.1009	1
101.7	14.9703	841.0682	5.0973	1
101.8	14.9748	841.761	5.1022	1
101.9	14.9793	842.7025	5.1147	1
102	14.9836	843.6253	5.1065	1
102.1	14.9879	844.341	5.0946	1
102.2	14.9924	845.1227	5.0873	1
102.3	14.9969	845.9557	5.0823	1
102.4	15.0016	846.7875	5.0865	1
102.5	15.0063	847.6101	5.0941	1
102.6	15.0108	848.4999	5.0953	1
102.7	15.015	849.3497	5.0974	1
102.8	15.0192	850.1888	5.0972	1
102.9	15.0234	851.0081	5.1088	1
103	15.0277	851.8234	5.1113	1
103.1	15.0319	852.7262	5.0925	1
103.2	15.0362	853.6057	5.0845	1
103.3	15.0407	854.2776	5.1001	1
103.4	15.0451	855.1996	5.1034	1
103.5	15.0495	856.0205	5.0987	1
103.6	15.0537	856.8298	5.0962	1
103.7	15.0579	857.7066	5.0995	1
103.8	15.0622	858.4812	5.0996	1
103.9	15.0665	859.3053	5.0993	1
104	15.0709	860.1857	5.1095	1
104.1	15.0751	861.0241	5.1234	1
104.2	15.0792	861.8735	5.1254	1
104.3	15.0832	862.6839	5.112	1
104.4	15.0872	863.4543	5.1016	1
104.5	15.0914	864.3114	5.1146	1
104.6	15.0957	865.2163	5.1024	1
104.7	15.0999	866.016	5.0909	1
104.8	15.104	866.8092	5.1044	1
104.9	15.1082	867.6894	5.1234	1
105	15.1124	868.4383	5.1254	1
105.1	15.1163	869.395	5.1206	1
105.2	15.1204	870.2516	5.1242	1
105.3	15.1244	871.0224	5.134	1
105.4	15.1286	871.9452	5.1379	1
105.5	15.1327	872.5449	5.1323	1
105.6	15.1368	873.4982	5.1189	1
105.7	15.1412	874.2794	5.1302	1
105.8	15.1456	875.0822	5.1317	1
105.9	15.1501	876.016	5.1208	1
106	15.1543	876.727	5.1321	1
106.1	15.1586	877.6565	5.1294	1
106.2	15.1627	878.535	5.1264	1
106.3	15.1667	879.3605	5.1222	1
106.4	15.1705	880.3047	5.1269	1
106.5	15.1741	881.0716	5.127	1
106.6	15.1778	881.9178	5.1356	1
106.7	15.1813	882.7888	5.1318	1
106.8	15.1852	883.4575	5.1232	1
106.9	15.1895	884.2679	5.1186	1
107	15.194	885.02	5.1157	1
107.1	15.1987	885.8363	5.1076	1
107.2	15.2035	886.6965	5.1003	1
107.3	15.2086	887.4311	5.1001	1
107.4	15.2136	888.2958	5.1148	1
107.5	15.2188	889.1264	5.1247	1
107.6	15.2238	889.9346	5.1277	1
107.7	15.2292	890.7542	5.1177	1
107.8	15.2345	891.5689	5.1074	1
107.9	15.2397	892.4744	5.1007	1
108	15.245	893.1789	5.0913	1
108.1	15.2504	894.0538	5.0961	1
108.2	15.2557	894.9354	5.0998	1
108.3	15.261	895.7171	5.0919	1
108.4	15.2663	896.6088	5.1004	1
108.5	15.2713	897.3872	5.1061	1
108.6	15.2761	898.3644	5.1	1
108.7	15.2812	899.105	5.103	1
108.8	15.2864	899.8786	5.1056	1
108.9	15.2917	900.8113	5.0962	1
109	15.2968	901.6757	5.0994	1
109.1	15.3019	902.449	5.1011	1
109.2	15.3068	903.3479	5.1063	1
109.3	15.3116	904.2065	5.113	1
109.4	15.316	905.0621	5.0953	1
109.5	15.3206	905.9417	5.0853	1
109.6	15.3257	906.5142	5.0939	1
109.7	15.3315	907.2705	5.1014	1
109.8	15.3377	908.0058	5.1036	1
109.9	15.3442	908.8027	5.1045	1
110	15.351	909.6684	5.0995	1
110.1	15.3576	910.4339	5.0943	1
110.2	15.3642	911.2647	5.0977	1
110.3	15.371	912.0725	5.0917	1
110.4	15.3779	912.9015	5.0952	1
110.5	15.3845	913.8056	5.0958	1
110.6	15.3909	914.7598	5.0869	1
110.7	15.3974	915.4935	5.0927	1
110.8	15.404	916.3121	5.0919	1
110.9	15.4103	917.3361	5.0863	1
111	15.4162	918.1756	5.0746	1
111.1	15.422	918.9909	5.0788	1
111.2	15.4276	919.8241	5.0843	1
111.3	15.4333	920.7189	5.088	1
111.4	15.4391	921.5787	5.087	1
111.5	15.4449	922.3768	5.0896	1
111.6	15.4505	923.206	5.0893	1
111.7	15.4559	924.0477	5.0895	1
111.8	15.4614	924.9082	5.0902	1
111.9	15.467	925.7619	5.0866	1
112	15.4725	926.6287	5.0834	1
112.1	15.4776	927.3624	5.0703	1
112.2	15.4834	928.0794	5.0723	1
112.3	15.4899	928.8008	5.0845	1
112.4	15.4963	929.8088	5.0843	1
112.5	15.5021	930.7035	5.0742	1
112.6	15.5078	931.4966	5.0742	1
112.7	15.5136	932.3969	5.0798	1
112.8	15.519	933.26	5.0699	1
112.9	15.5241	934.2138	5.0653	1
113	15.5291	934.9919	5.0621	1
113.1	15.5337	935.9251	5.0571	1
113.2	15.5382	936.8227	5.057	1
113.3	15.5427	937.5818	5.0705	1
113.4	15.5477	938.3722	5.0585	1
113.5	15.5526	939.0519	5.0474	1
113.6	15.5578	939.9914	5.062	1
113.7	15.563	940.8413	5.0758	1
113.8	15.5681	941.6438	5.0853	1
113.9	15.5735	942.4997	5.0869	1
114	15.5788	943.2907	5.0804	1
114.1	15.5838	944.0776	5.0882	1
114.2	15.5891	944.9301	5.0918	1
114.3	15.5946	945.7667	5.0668	1
114.4	15.6002	946.4708	5.0529	1
114.5	15.6063	947.1995	5.0509	1
114.6	15.6129	948.0149	5.055	1
114.7	15.6192	948.9714	5.07	1
114.8	15.6247	949.906	5.0639	1
114.9	15.63	950.7415	5.0557	1
115	15.6351	951.6925	5.0615	1
115.1	15.6403	952.5208	5.0713	1
115.2	15.6452	953.3029	5.075	1
115.3	15.6502	954.1479	5.0755	1
115.4	15.6556	954.8529	5.0784	1
115.5	15.6618	955.6148	5.081	1
115.6	15.6681	956.3666	5.0737	1
115.7	15.6741	957.2734	5.0758	1
115.8	15.6805	958.0208	5.073	1
115.9	15.6868	958.9228	5.0691	1
116	15.6927	959.9384	5.0749	1
116.1	15.6979	960.8502	5.0645	1
116.2	15.7029	961.6418	5.058	1
116.3	15.7084	962.3909	5.0571	1
116.4	15.714	963.1189	5.0499	1
116.5	15.7198	964.0387	5.0619	1
116.6	15.7254	964.9152	5.0705	1
116.7	15.7307	965.8042	5.0816	1
116.8	15.7359	966.7212	5.0744	1
116.9	15.7407	967.5392	5.0644	1
117	15.745	968.4871	5.0663	1
117.1	15.7494	969.3318	5.0646	1
117.2	15.7538	970.0993	5.0635	1
117.3	15.7584	970.9085	5.0664	1
117.4	15.763	971.719	5.0622	1
117.5	15.768	972.5862	5.0703	1
117.6	15.7731	973.3317	5.0769	1
117.7	15.7781	974.0953	5.0773	1
117.8	15.7833	974.8691	5.0754	1
117.9	15.7888	975.7664	5.0806	1
118	15.7941	976.5528	5.0785	1
118.1	15.7994	977.3793	5.0768	1
118.2	15.8046	978.3655	5.0855	1
118.3	15.8098	979.1564	5.0846	1
118.4	15.8147	980.0078	5.0771	1
118.5	15.8197	980.9298	5.0837	1
118.6	15.8245	981.6284	5.0907	1
118.7	15.8295	982.5015	5.0858	1
118.8	15.8348	983.204	5.0812	1
118.9	15.8402	984.0902	5.0898	1
119	15.8457	984.9893	5.0888	1
119.1	15.8511	985.6189	5.0817	1
119.2	15.8569	986.5219	5.0664	1
119.3	15.8628	987.3213	5.0583	1
119.4	15.8681	988.2253	5.064	1
119.5	15.8735	989.1625	5.071	1
119.6	15.8784	989.9647	5.0664	1
119.7	15.8832	990.9482	5.0643	1
119.8	15.8877	991.663	5.0724	1
119.9	15.8924	992.5682	5.0728	1
120	15.8974	993.3322	5.0791	1
120.1	15.9022	994.2193	5.0857	1
120.2	15.9073	995.0375	5.0891	1
120.3	15.9125	995.6399	5.0845	1
120.4	15.9179	996.6015	5.0752	1
120.5	15.9235	997.2532	5.0743	1
120.6	15.929	998.2775	5.0835	1
120.7	15.9346	998.9869	5.075	1
120.8	15.9402	999.7801	5.0615	1
120.9	15.946	1000.74	5.0585	1
121	15.9516	1001.5914	5.0664	2
121.1	15.9567	1002.4657	5.0703	2
121.2	15.9621	1003.3428	5.064	2
121.3	15.9672	1003.9287	5.0595	2
121.4	15.9724	1004.5953	5.0603	2
121.5	15.9778	1004.5373	5.0696	2
121.6	15.9823	1004.851	5.0707	2
121.7	15.9865	1004.9419	5.0747	2
121.8	15.9899	1004.8155	5.0699	2
121.9	15.9935	1005.024	5.0702	2
122	15.9973	1004.9226	5.0792	2
122.1	16.0006	1004.9475	5.0775	2
122.2	16.0041	1004.9989	5.0747	2
122.3	16.0074	1004.8819	5.0667	2
122.4	16.0106	1005.0953	5.0593	2
122.5	16.0134	1005.1488	5.0576	2
122.6	16.0161	1005.0419	5.0627	2
122.7	16.0191	1005.111	5.0779	2
122.8	16.0213	1005.2434	5.0872	2
122.9	16.0237	1005.1965	5.0774	2
123	16.026	1005.1414	5.0687	2
123.1	16.028	1005.3399	5.0709	2
123.2	16.0295	1005.4017	5.0808	2
123.3	16.0307	1005.3407	5.0755	2
123.4	16.0324	1005.247	5.071	2
123.5	16.0342	1005.2425	5.075	2
123.6	16.0358	1005.3515	5.0755	2
123.7	16.0373	1005.3156	5.0739	2
123.8	16.0383	1005.4222	5.0821	2
123.9	16.0395	1005.443	5.0854	2
124	16.0403	1005.4465	5.0831	2
124.1	16.0413	1005.379	5.0749	2
124.2	16.0427	1005.2696	5.0654	2
124.3	16.0442	1005.2837	5.0609	2
124.4	16.0456	1005.3265	5.067	2
124.5	16.0469	1005.3579	5.0811	2
124.6	16.0485	1005.3258	5.065	2
124.7	16.05	1005.2834	5.0643	2
124.8	16.0512	1005.3634	5.0693	2
124.9	16.0523	1005.3279	5.0738	2
125	16.0534	1005.3708	5.0724	2
125.1	16.0544	1005.3861	5.0637	2
125.2	16.0554	1005.3626	5.0836	2
125.3	16.0562	1005.3986	5.0841	2
125.4	16.0572	1005.3652	5.0815	2
125.5	16.0583	1005.3015	5.0917	2
125.6	16.0596	1005.307	5.0816	2
125.7	16.0612	1005.1967	5.0754	2
125.8	16.0629	1005.2519	5.0731	2
125.9	16.0643	1005.2722	5.0757	2
126	16.0653	1005.3547	5.0933	2
126.1	16.0663	1005.3938	5.1049	2
126.2	16.0673	1005.3577	5.0925	2
126.3	16.0679	1005.4268	5.0901	2
126.4	16.0688	1005.3164	5.0918	2
126.5	16.0699	1005.2951	5.0876	2
126.6	16.071	1005.3781	5.087	2
126.7	16.0717	1005.4408	5.0898	2
126.8	16.0719	1005.4773	5.0958	2
126.9	16.0723	1005.4885	5.0992	2
127	16.073	1005.3974	5.1006	2
127.1	16.0742	1005.2511	5.1061	2
127.2	16.0755	1005.2796	5.1093	2
127.3	16.0767	1005.252	5.0963	2
