Indentation

 + User defined profile

+ User defined profile
   Acquisition rate :	20.0 [Hz]
   Linear load 20.00  µN ; 100.00 µN/min
   Pause in load 2 s
   Linear load 0.00  µN ; 100.00 µN/min
   Pause in load 120 s
   Linear depth 18.00  µm ; 500.00 µm/min
   Pause in depth 120 s
   Linear depth 0.00  µm ; 1000.00 µm/min
+ TTX - UNHT Bio S/N: 1000136751 settings
   Fn contact : 25 µN
   Approach distance : 20 µm
   Approach speed : 100 µm/min
   Retract speed : 200 µm/min
   Retract time : 5 sec
   Dz sensor in large range
   Load in fine range
   FnRef in fine range
   FnRef contactload :500.000 µN
   Stiffness threshold : 1 µN/µm

   X Position :9440.60 µm
   Y Position :37137.13 µm
   Z Position :8079.97 µm

Date :6/9/2026
Time :9:17:53 AM

   Method :	Hertz

Cycle # 1

 + Parameters

  Load Fit [10%,98%]

 + Main results

   EHz=	25.273 	kPa

 + Hypothesis


 + Additional results

   ErHz=	27.77 kPa
   h offset=	10.12 µm
   R2=	0.79

Cycle # 2

 + Parameters

  Load Fit [10%,98%]

 + Main results

! Not calculable !

 + Hypothesis


 + Additional results


Measured values
Time (s)	Pd (µm)	Fn (µN)	FnRef (µN)	SegmentID
32.5	16.1479	5.9556	5.1832	4
32.55	16.1459	5.8172	5.1762	4
32.6	16.144	6.0463	5.176	4
32.65	16.1419	5.8594	5.1722	4
32.7	16.1404	5.792	5.1679	4
32.75	16.1389	5.8097	5.1582	4
32.8	16.1366	6.0576	5.1654	4
32.85	16.1354	5.611	5.1735	4
32.9	16.1335	6.1303	5.1821	4
32.95	16.132	5.5007	5.1686	4
33	16.1306	5.9532	5.1651	4
33.05	16.1285	5.7928	5.1678	4
33.1	16.1275	5.4999	5.1806	4
33.15	16.1259	5.8341	5.18	4
33.2	16.1238	6.0506	5.1643	4
33.25	16.1223	5.4399	5.1718	4
33.3	16.121	5.8043	5.1758	4
33.35	16.1197	5.7513	5.1775	4
33.4	16.1179	5.8813	5.1928	4
33.45	16.1162	5.6479	5.1844	4
33.5	16.115	5.8015	5.1614	4
33.55	16.113	5.904	5.1843	4
33.6	16.1124	5.2462	5.1955	4
33.65	16.1108	6.0902	5.1701	4
33.7	16.1091	5.4643	5.1642	4
33.75	16.1076	5.7919	5.1808	4
33.8	16.1059	5.6871	5.1778	4
33.85	16.1042	5.6759	5.1847	4
33.9	16.103	5.7071	5.1791	4
33.95	16.1014	5.6445	5.155	4
34	16.1005	5.6218	5.147	4
34.05	16.0988	5.8871	5.1552	4
34.1	16.0973	5.6631	5.1699	4
34.15	16.0959	5.8181	5.1867	4
34.2	16.0944	5.6184	5.1864	4
34.25	16.0932	5.7766	5.1769	4
34.3	16.0913	5.8366	5.1835	4
34.35	16.0901	5.5741	5.1899	4
34.4	16.0887	5.8853	5.1909	4
34.45	16.0863	5.9887	5.1908	4
34.5	16.0849	5.5434	5.1842	4
34.55	16.0833	5.9628	5.1721	4
34.6	16.0814	5.7538	5.1582	4
34.65	16.0797	5.9271	5.1522	4
34.7	16.0782	5.6096	5.1553	4
34.75	16.0766	5.9233	5.1632	4
34.8	16.0744	5.9574	5.1818	4
34.85	16.0727	5.5432	5.1839	4
34.9	16.0712	6.127	5.1895	4
34.95	16.0692	5.7488	5.1905	4
35	16.068	5.545	5.1874	4
35.05	16.066	6.1431	5.1731	4
35.1	16.064	5.8129	5.1701	4
35.15	16.0623	5.7885	5.1706	4
35.2	16.0608	5.9557	5.1805	4
35.25	16.0587	5.9776	5.1861	4
35.3	16.0572	5.7217	5.1851	4
35.35	16.0555	5.9399	5.1913	4
35.4	16.0541	5.7712	5.1826	4
35.45	16.0516	6.2015	5.1733	4
35.5	16.0505	5.1405	5.1746	4
35.55	16.0486	6.2178	5.1696	4
35.6	16.0467	5.7911	5.1606	4
35.65	16.0452	5.75	5.1678	4
35.7	16.0439	5.8472	5.1776	4
35.75	16.042	5.7132	5.1851	4
35.8	16.0406	5.5596	5.1919	4
35.85	16.0391	5.8963	5.1828	4
35.9	16.0376	5.6851	5.1707	4
35.95	16.0366	5.5451	5.1878	4
36	16.0349	5.9884	5.1817	4
36.05	16.0334	5.5724	5.1586	4
36.1	16.0322	5.6789	5.1638	4
36.15	16.0309	5.687	5.1626	4
36.2	16.0292	5.6973	5.1785	4
36.25	16.0278	5.8435	5.1856	4
36.3	16.0262	5.705	5.1617	4
36.35	16.0249	5.6012	5.1601	4
36.4	16.0229	6.1766	5.1657	4
36.45	16.0218	5.0985	5.1824	4
36.5	16.0208	5.9085	5.168	4
36.55	16.0191	5.619	5.1623	4
36.6	16.0173	5.9462	5.1767	4
36.65	16.0162	5.2858	5.1823	4
36.7	16.015	5.8805	5.1785	4
36.75	16.0134	5.7648	5.1772	4
36.8	16.0124	5.379	5.181	4
36.85	16.0116	5.7022	5.201	4
36.9	16.0099	5.6793	5.1845	4
36.95	16.0086	5.5733	5.1831	4
37	16.0078	5.5588	5.1951	4
37.05	16.0063	5.7893	5.1968	4
37.1	16.005	5.4578	5.1878	4
37.15	16.0042	5.4542	5.1791	4
37.2	16.0025	5.8874	5.1803	4
37.25	16.0014	5.3243	5.1924	4
37.3	16.0008	5.5354	5.1952	4
37.35	15.9995	5.7121	5.1875	4
37.4	15.9983	5.4572	5.193	4
37.45	15.9973	5.5687	5.2073	4
37.5	15.9959	5.5958	5.197	4
37.55	15.9941	5.7961	5.1792	4
37.6	15.9936	5.1275	5.1812	4
37.65	15.9929	5.6714	5.1779	4
37.7	15.9914	5.7967	5.1834	4
37.75	15.9905	5.2593	5.1765	4
37.8	15.9899	5.6689	5.1721	4
37.85	15.9884	5.6561	5.1892	4
37.9	15.9868	5.6932	5.2012	4
37.95	15.9863	4.9941	5.1936	4
38	15.9851	6.1052	5.2092	4
38.05	15.9835	5.3764	5.2105	4
38.1	15.9829	5.5263	5.1942	4
38.15	15.9816	5.821	5.197	4
38.2	15.98	5.6167	5.1921	4
38.25	15.979	5.5472	5.1896	4
38.3	15.9781	5.4308	5.1815	4
38.35	15.9764	5.7966	5.1677	4
38.4	15.9751	5.537	5.1803	4
38.45	15.9739	5.3667	5.1747	4
38.5	15.973	5.9175	5.1677	4
38.55	15.9714	5.4203	5.1555	4
38.6	15.9708	5.6417	5.1594	4
38.65	15.969	5.7712	5.1541	4
38.7	15.9678	5.7272	5.1585	4
38.75	15.9663	5.5289	5.1743	4
38.8	15.9652	5.779	5.1748	4
38.85	15.9633	5.7193	5.1659	4
38.9	15.9623	5.5959	5.161	4
38.95	15.9611	5.7478	5.1636	4
39	15.9598	5.6299	5.1707	4
39.05	15.9585	5.5615	5.1665	4
39.1	15.9573	5.7347	5.1686	4
39.15	15.9559	5.6125	5.1724	4
39.2	15.9549	5.3916	5.1782	4
39.25	15.953	6.0281	5.1778	4
39.3	15.9518	5.2169	5.1636	4
39.35	15.9509	5.9884	5.1464	4
39.4	15.9496	5.5061	5.1603	4
39.45	15.9484	5.738	5.1744	4
39.5	15.9474	5.4056	5.1744	4
39.55	15.9462	5.6995	5.1902	4
39.6	15.9446	5.8203	5.1865	4
39.65	15.943	5.6878	5.1833	4
39.7	15.942	5.5321	5.181	4
39.75	15.9405	5.8866	5.1672	4
39.8	15.9392	5.6807	5.1809	4
39.85	15.9379	5.8358	5.188	4
39.9	15.936	5.765	5.1823	4
39.95	15.9338	6.1504	5.1688	4
40	15.9325	5.502	5.1709	4
40.05	15.9313	5.8382	5.185	4
40.1	15.9292	5.9868	5.193	4
40.15	15.9275	5.6183	5.1883	4
40.2	15.926	5.7598	5.192	4
40.25	15.9243	5.9698	5.1997	4
40.3	15.9224	5.7279	5.1983	4
40.35	15.9212	5.9012	5.1993	4
40.4	15.9195	5.6882	5.2059	4
40.45	15.9177	6.1176	5.1983	4
40.5	15.9155	5.8604	5.1892	4
40.55	15.9139	5.6564	5.1884	4
40.6	15.9127	5.8052	5.1805	4
40.65	15.911	5.9684	5.18	4
40.7	15.9099	5.5926	5.1693	4
40.75	15.9079	6.0527	5.1563	4
40.8	15.906	5.7191	5.1662	4
40.85	15.9044	6.0164	5.18	4
40.9	15.9027	5.7001	5.1777	4
40.95	15.9007	6.0745	5.1816	4
41	15.899	5.6527	5.1707	4
41.05	15.8973	5.8601	5.1857	4
41.1	15.8954	6.0114	5.1842	4
41.15	15.8942	5.6351	5.1884	4
41.2	15.8918	6.0411	5.1846	4
41.25	15.8901	5.8793	5.1761	4
41.3	15.8885	5.502	5.1738	4
41.35	15.887	6.2893	5.1817	4
41.4	15.8849	5.6146	5.1753	4
41.45	15.8835	5.7056	5.1762	4
41.5	15.8817	6.0555	5.1725	4
41.55	15.8794	5.8636	5.1937	4
41.6	15.8779	5.6669	5.1961	4
41.65	15.8766	5.868	5.1964	4
41.7	15.8745	5.8194	5.1991	4
41.75	15.8731	5.7478	5.1902	4
41.8	15.8716	5.6508	5.1869	4
41.85	15.8701	5.8764	5.1811	4
41.9	15.8685	5.7053	5.1798	4
41.95	15.8678	5.4425	5.1818	4
42	15.8662	5.7946	5.1647	4
42.05	15.8646	5.5786	5.1754	4
42.1	15.8637	5.5779	5.196	4
42.15	15.8627	5.4829	5.1951	4
42.2	15.8611	5.9467	5.182	4
42.25	15.8603	5.1585	5.1793	4
42.3	15.859	5.7633	5.1804	4
42.35	15.8582	5.4067	5.1855	4
42.4	15.8564	5.715	5.1828	4
42.45	15.8555	5.4037	5.1981	4
42.5	15.8548	5.4998	5.1925	4
42.55	15.8534	5.4837	5.1737	4
42.6	15.8525	5.6802	5.1631	4
42.65	15.8517	5.1077	5.1641	4
42.7	15.8509	5.7684	5.1678	4
42.75	15.8499	5.1962	5.1671	4
42.8	15.8489	5.8026	5.1747	4
42.85	15.8484	4.9063	5.1699	4
42.9	15.8475	5.8476	5.1667	4
42.95	15.8466	5.0426	5.1906	4
43	15.8465	5.5157	5.1936	4
43.05	15.8455	5.2878	5.1891	4
43.1	15.8453	5.4482	5.1937	4
43.15	15.8441	5.2811	5.1884	4
43.2	15.8439	5.2741	5.2018	4
43.25	15.843	5.2886	5.1832	4
43.3	15.842	5.5986	5.1784	4
43.35	15.8418	4.9758	5.1891	4
43.4	15.8413	5.5454	5.1782	4
43.45	15.8403	5.1842	5.1761	4
43.5	15.8401	5.2513	5.1998	4
43.55	15.8402	4.8899	5.2052	4
43.6	15.8396	5.5535	5.2072	4
43.65	15.8395	4.882	5.2083	4
43.7	15.8394	5.4466	5.2151	4
43.75	15.8392	4.9244	5.2007	4
43.8	15.8392	5.2312	5.1997	4
43.85	15.839	5.0212	5.2328	4
43.9	15.8388	5.1289	5.2177	4
43.95	15.8388	5.103	5.2085	4
44	15.8383	5.1693	5.212	4
44.05	15.8386	4.6428	5.1974	4
44.1	15.8384	5.5079	5.201	4
44.15	15.8379	4.8051	5.1741	4
44.2	15.8386	5.0431	5.1793	4
44.25	15.8386	4.8109	5.195	4
44.3	15.8388	5.3238	5.1928	4
44.35	15.8392	4.6096	5.2048	4
44.4	15.8389	5.2031	5.1929	4
44.45	15.8392	4.7982	5.1831	4
44.5	15.8393	5.0616	5.1783	4
44.55	15.8395	4.8463	5.1766	4
44.6	15.8401	5.0317	5.1831	4
44.65	15.8398	5.0073	5.1823	4
44.7	15.8405	4.8874	5.1648	4
44.75	15.8404	4.8774	5.1793	4
44.8	15.8407	4.9507	5.1862	4
44.85	15.8412	4.8732	5.1909	4
44.9	15.8411	5.2434	5.194	4
44.95	15.8416	4.5119	5.1958	4
45	15.8421	5.1076	5.1916	4
45.05	15.8419	5.0995	5.1887	4
45.1	15.8431	4.4561	5.1951	4
45.15	15.8433	5.3064	5.1897	4
45.2	15.8431	4.8299	5.1799	4
45.25	15.8438	4.7383	5.1882	4
45.3	15.8443	4.8198	5.1831	4
45.35	15.8442	5.05	5.1841	4
45.4	15.845	4.7108	5.2031	4
45.45	15.8452	4.9758	5.1826	4
45.5	15.8459	4.6966	5.1695	4
45.55	15.8468	5.0412	5.1841	4
45.6	15.8472	4.5456	5.1778	4
45.65	15.8476	5.2154	5.1763	4
45.7	15.8476	4.6722	5.1777	4
45.75	15.8485	4.8202	5.1888	4
45.8	15.8487	4.9101	5.1804	4
45.85	15.849	4.969	5.1806	4
45.9	15.8496	4.5527	5.1998	4
45.95	15.8498	5.2967	5.2033	4
46	15.8499	4.6058	5.1939	4
46.05	15.8513	4.6697	5.1728	4
46.1	15.8512	5.277	5.166	4
46.15	15.8509	4.9221	5.1805	4
46.2	15.8514	4.6381	5.1815	4
46.25	15.8525	4.8218	5.1835	4
46.3	15.8523	5.1356	5.1768	4
46.35	15.853	4.7097	5.1798	4
46.4	15.8532	4.8392	5.2016	4
46.45	15.8539	4.8619	5.201	4
46.5	15.8539	5.0984	5.2011	4
46.55	15.8541	4.8583	5.2037	4
46.6	15.8546	4.9304	5.191	4
46.65	15.8545	5.1762	5.1937	4
46.7	15.8545	4.9365	5.1957	4
46.75	15.8553	4.7941	5.184	4
46.8	15.855	5.3029	5.179	4
46.85	15.8553	4.7495	5.1864	4
46.9	15.8559	4.9754	5.1974	4
46.95	15.8557	5.1337	5.2064	4
47	15.8557	5.162	5.2086	4
47.05	15.8557	4.8697	5.2172	4
47.1	15.8559	5.1757	5.2018	4
47.15	15.8554	5.1555	5.197	4
47.2	15.8552	5.1727	5.217	4
47.25	15.8556	5.0443	5.211	4
47.3	15.8553	5.1894	5.1847	4
47.35	15.8553	5.0067	5.1726	4
47.4	15.8553	5.027	5.1761	4
47.45	15.8551	5.2379	5.1749	4
47.5	15.8551	5.1268	5.1745	4
47.55	15.8548	5.2223	5.1785	4
47.6	15.8542	5.3317	5.1783	4
47.65	15.8541	5.0442	5.1847	4
47.7	15.8538	5.3334	5.2008	4
47.75	15.8536	5.1674	5.1921	4
47.8	15.8528	5.4445	5.1781	4
47.85	15.8525	5.0345	5.1887	4
47.9	15.8521	5.275	5.202	4
47.95	15.8512	5.5856	5.1888	4
48	15.8511	5.0213	5.1827	4
48.05	15.8511	5.2237	5.1861	4
48.1	15.8501	5.6354	5.1858	4
48.15	15.8494	4.9483	5.1853	4
48.2	15.8494	5.4632	5.1912	4
48.25	15.8481	5.5675	5.1842	4
48.3	15.8477	5.0434	5.177	4
48.35	15.847	5.5834	5.1859	4
48.4	15.8462	5.2365	5.1852	4
48.45	15.8455	5.5865	5.171	4
48.5	15.8453	5.07	5.1679	4
48.55	15.8444	5.5231	5.1739	4
48.6	15.8438	5.289	5.1567	4
48.65	15.843	5.4707	5.1492	4
48.7	15.8424	5.1415	5.1529	4
48.75	15.8417	5.5333	5.1602	4
48.8	15.8409	5.2282	5.1589	4
48.85	15.8402	5.3672	5.1718	4
48.9	15.8404	5.1389	5.1721	4
48.95	15.8395	5.6308	5.1768	4
49	15.8386	5.3938	5.177	4
49.05	15.8382	5.2826	5.1766	4
49.1	15.8378	5.2858	5.1683	4
49.15	15.8369	5.6442	5.1674	4
49.2	15.836	5.1936	5.1839	4
49.25	15.8356	5.396	5.1867	4
49.3	15.8348	5.3741	5.1683	4
49.35	15.8338	5.5227	5.1666	4
49.4	15.8336	4.9394	5.1626	4
49.45	15.8329	5.7078	5.1578	4
49.5	15.8325	4.9541	5.1581	4
49.55	15.8323	5.4335	5.1619	4
49.6	15.8319	5.2662	5.1847	4
49.65	15.8313	5.4106	5.1887	4
49.7	15.8311	5.1025	5.1743	4
49.75	15.8304	5.3914	5.1696	4
49.8	15.8301	5.0926	5.1648	4
49.85	15.8297	5.4579	5.1644	4
49.9	15.8297	4.9716	5.1688	4
49.95	15.8295	5.2736	5.1733	4
50	15.8289	5.2761	5.1803	4
50.05	15.8285	5.2581	5.1899	4
50.1	15.8284	5.1846	5.2032	4
50.15	15.8286	5.1088	5.2	4
50.2	15.8281	5.2275	5.1981	4
50.25	15.8276	5.1885	5.194	4
50.3	15.8277	5.034	5.1794	4
50.35	15.8271	5.2268	5.1865	4
50.4	15.827	5.2383	5.1856	4
50.45	15.8267	5.0778	5.1991	4
50.5	15.8263	5.232	5.1906	4
50.55	15.8264	4.975	5.1822	4
50.6	15.8257	5.339	5.1985	4
50.65	15.8258	5.0715	5.1908	4
50.7	15.8258	5.1596	5.1887	4
50.75	15.8255	5.2239	5.1847	4
50.8	15.8254	5.1073	5.1805	4
50.85	15.825	5.358	5.1812	4
50.9	15.824	5.3967	5.1851	4
50.95	15.8246	4.5191	5.1965	4
51	15.8244	5.4776	5.2211	4
51.05	15.8241	4.9758	5.2194	4
51.1	15.8238	5.4357	5.2224	4
51.15	15.8237	4.9878	5.2142	4
51.2	15.8238	5.2879	5.2043	4
51.25	15.8236	4.993	5.2056	4
51.3	15.8234	5.0313	5.1954	4
51.35	15.8234	5.1512	5.1892	4
51.4	15.8233	5.0243	5.1926	4
51.45	15.8235	5.0701	5.1788	4
51.5	15.8237	5.0476	5.1803	4
51.55	15.8235	5.1448	5.1841	4
51.6	15.8235	5.0109	5.2141	4
51.65	15.8238	4.9385	5.2142	4
51.7	15.8234	5.2366	5.1948	4
51.75	15.8235	4.8796	5.1872	4
51.8	15.8235	5.0271	5.1846	4
51.85	15.8238	4.9168	5.1964	4
51.9	15.8237	5.2259	5.1864	4
51.95	15.8239	4.9087	5.1909	4
52	15.8246	4.8881	5.2058	4
52.05	15.8245	5.0294	5.1955	4
52.1	15.8245	5.0757	5.1938	4
52.15	15.8248	4.7608	5.2041	4
52.2	15.8254	5.0979	5.1871	4
52.25	15.8254	5.0087	5.178	4
52.3	15.8257	4.8973	5.1713	4
52.35	15.8254	5.2403	5.178	4
52.4	15.8257	4.7238	5.191	4
52.45	15.8258	5.0904	5.1954	4
52.5	15.8262	4.8589	5.1857	4
52.55	15.8261	5.1916	5.1653	4
52.6	15.8267	4.7082	5.1571	4
52.65	15.827	5.1002	5.1495	4
52.7	15.8272	4.9338	5.1472	4
52.75	15.8272	5.0966	5.1705	4
52.8	15.8277	4.634	5.185	4
52.85	15.8278	5.225	5.1758	4
52.9	15.8276	4.7673	5.1708	4
52.95	15.8282	4.891	5.1877	4
53	15.8287	4.8508	5.1906	4
53.05	15.8289	5.1499	5.184	4
53.1	15.8296	4.6011	5.1791	4
53.15	15.8301	4.9824	5.1832	4
53.2	15.8302	4.8318	5.1852	4
53.25	15.8308	4.9282	5.1854	4
53.3	15.831	4.7374	5.1889	4
53.35	15.8316	4.8346	5.1717	4
53.4	15.8317	4.8601	5.166	4
53.45	15.8323	4.7788	5.1577	4
53.5	15.8333	4.6524	5.168	4
53.55	15.8337	5.1404	5.1614	4
53.6	15.8335	4.6668	5.1606	4
53.65	15.835	4.7255	5.1817	4
53.7	15.8352	4.6848	5.1765	4
53.75	15.836	4.9272	5.1787	4
53.8	15.8364	4.7398	5.1802	4
53.85	15.8374	4.4997	5.1611	4
53.9	15.8383	5.1058	5.1755	4
53.95	15.839	4.217	5.1806	4
54	15.8393	5.2814	5.1607	4
54.05	15.8402	4.1227	5.1514	4
54.1	15.8407	5.1823	5.1519	4
54.15	15.8416	4.5919	5.1667	4
54.2	15.8422	4.7189	5.1841	4
54.25	15.8433	4.5521	5.179	4
54.3	15.8437	4.9151	5.1696	4
54.35	15.8444	4.4238	5.1542	4
54.4	15.8454	4.9414	5.1518	4
54.45	15.8463	4.5601	5.1491	4
54.5	15.8466	5.1593	5.1345	4
54.55	15.8472	4.328	5.1398	4
54.6	15.8486	4.9713	5.151	4
54.65	15.8485	4.7511	5.1514	4
54.7	15.8496	4.5467	5.1644	4
54.75	15.8509	4.6125	5.1789	4
54.8	15.851	5.1643	5.1783	4
54.85	15.852	4.2555	5.1638	4
54.9	15.853	4.9832	5.157	4
54.95	15.8531	4.6576	5.1621	4
55	15.8547	4.4821	5.1624	4
55.05	15.8554	4.7941	5.1574	4
55.1	15.8563	4.6482	5.1623	4
55.15	15.8574	4.4756	5.1868	4
55.2	15.8587	4.5512	5.1835	4
55.25	15.8593	4.7767	5.171	4
55.3	15.8605	4.4271	5.1789	4
55.35	15.8615	4.6965	5.17	4
55.4	15.8629	4.5005	5.1586	4
55.45	15.8638	4.6927	5.1598	4
55.5	15.8651	4.5071	5.154	4
55.55	15.8657	4.6921	5.1572	4
55.6	15.8669	4.4212	5.1688	4
55.65	15.8681	4.6356	5.1736	4
55.7	15.8687	4.7121	5.1758	4
55.75	15.8695	4.7541	5.169	4
55.8	15.871	4.2812	5.1566	4
55.85	15.8716	4.9605	5.15	4
55.9	15.873	4.2333	5.1576	4
55.95	15.8745	4.694	5.1621	4
56	15.8753	4.6513	5.1646	4
56.05	15.8759	4.7217	5.1737	4
56.1	15.8768	4.5964	5.174	4
56.15	15.8779	4.7325	5.1547	4
56.2	15.8788	4.6308	5.1611	4
56.25	15.8794	4.8972	5.179	4
56.3	15.8805	4.234	5.184	4
56.35	15.8817	4.8803	5.1722	4
56.4	15.8816	4.9732	5.173	4
56.45	15.8825	4.5719	5.172	4
56.5	15.8833	4.7715	5.1645	4
56.55	15.8844	4.6559	5.1611	4
56.6	15.8847	4.9129	5.1694	4
56.65	15.8857	4.6533	5.195	4
56.7	15.886	4.8761	5.1989	4
56.75	15.8865	4.8813	5.1955	4
56.8	15.8871	4.6733	5.1911	4
56.85	15.8877	4.9574	5.1781	4
56.9	15.8879	4.7929	5.1726	4
56.95	15.8881	5.0679	5.1837	4
57	15.8882	4.8902	5.1797	4
57.05	15.8889	4.9229	5.166	4
57.1	15.889	5.0221	5.1702	4
57.15	15.8896	4.862	5.1859	4
57.2	15.8898	4.9805	5.1941	4
57.25	15.8901	5.0621	5.1905	4
57.3	15.8899	5.0776	5.1868	4
57.35	15.8904	4.7977	5.1958	4
57.4	15.8904	5.1986	5.1937	4
57.45	15.8903	5.0407	5.1908	4
57.5	15.8905	5.0724	5.1839	4
57.55	15.8903	5.1311	5.1753	4
57.6	15.8904	5.0193	5.187	4
57.65	15.891	5.2206	5.1869	4
57.7	15.8906	4.9586	5.1856	4
57.75	15.8908	5.1268	5.1961	4
57.8	15.891	4.9229	5.193	4
57.85	15.8907	5.3431	5.1907	4
57.9	15.8907	5.0412	5.1758	4
57.95	15.8903	5.1984	5.1638	4
58	15.8895	5.2568	5.1736	4
58.05	15.8901	4.8864	5.1736	4
58.1	15.8897	5.2102	5.1768	4
58.15	15.8898	5.1239	5.1749	4
58.2	15.8896	5.0511	5.1742	4
58.25	15.8899	5.0492	5.1767	4
58.3	15.8897	5.1837	5.1815	4
58.35	15.8897	4.8524	5.1971	4
58.4	15.8898	5.4421	5.1833	4
58.45	15.8897	4.9345	5.1652	4
58.5	15.89	5.204	5.1681	4
58.55	15.8894	5.117	5.18	4
58.6	15.8896	5.0372	5.192	4
58.65	15.8897	4.9857	5.1919	4
58.7	15.8896	5.2867	5.1845	4
58.75	15.8889	5.1877	5.1779	4
58.8	15.8894	4.8716	5.1649	4
58.85	15.8891	5.5519	5.1807	4
58.9	15.889	4.9709	5.1798	4
58.95	15.8887	5.105	5.1684	4
59	15.889	5.0427	5.153	4
59.05	15.8883	5.3883	5.1625	4
59.1	15.8889	4.8078	5.1963	4
59.15	15.8884	5.5511	5.1934	4
59.2	15.8882	4.8684	5.165	4
59.25	15.8877	5.398	5.1563	4
59.3	15.8877	4.9481	5.1584	4
59.35	15.8868	5.7108	5.1769	4
59.4	15.8873	4.6697	5.1735	4
59.45	15.8871	5.3057	5.1589	4
59.5	15.8862	5.4253	5.1577	4
59.55	15.8857	5.26	5.1489	4
59.6	15.8855	5.1455	5.1485	4
59.65	15.8852	5.3471	5.1474	4
59.7	15.8846	5.2909	5.1424	4
59.75	15.8843	5.2229	5.1574	4
59.8	15.884	5.1434	5.1731	4
59.85	15.8834	5.5316	5.1721	4
59.9	15.883	4.9807	5.1612	4
59.95	15.8829	5.499	5.1591	4
60	15.8819	5.3395	5.1764	4
60.05	15.8813	5.3185	5.1893	4
60.1	15.8807	5.1637	5.1749	4
60.15	15.8801	5.4746	5.168	4
60.2	15.8795	5.2554	5.1615	4
60.25	15.8791	5.4355	5.1579	4
60.3	15.8781	5.2501	5.1672	4
60.35	15.8783	5.4275	5.1697	4
60.4	15.8774	5.2879	5.1761	4
60.45	15.8772	5.2998	5.1823	4
60.5	15.8758	5.5383	5.1627	4
60.55	15.8758	5.0659	5.153	4
60.6	15.8746	5.7336	5.1653	4
60.65	15.8745	5.1784	5.1657	4
60.7	15.8733	5.3937	5.1396	4
60.75	15.8731	5.3141	5.1345	4
60.8	15.8721	5.4412	5.1492	4
60.85	15.8716	5.3925	5.1568	4
60.9	15.8712	5.265	5.1553	4
60.95	15.8705	5.4455	5.1448	4
61	15.8692	5.4967	5.1442	4
61.05	15.869	5.0441	5.1716	4
61.1	15.8684	5.7962	5.1746	4
61.15	15.8677	5.2327	5.1626	4
61.2	15.8672	5.4225	5.1568	4
61.25	15.8664	5.2963	5.1567	4
61.3	15.8657	5.3578	5.1579	4
61.35	15.8653	5.5458	5.1496	4
61.4	15.8649	5.1263	5.1503	4
61.45	15.8643	5.2988	5.1482	4
61.5	15.8633	5.5312	5.1511	4
61.55	15.8625	5.2028	5.1634	4
61.6	15.8622	5.3383	5.1563	4
61.65	15.8616	5.283	5.1544	4
61.7	15.8614	5.2418	5.1554	4
61.75	15.8609	5.3006	5.1485	4
61.8	15.8602	5.3743	5.1561	4
61.85	15.8599	5.0453	5.1647	4
61.9	15.8596	5.4207	5.1619	4
61.95	15.859	5.2049	5.1825	4
62	15.8587	5.3856	5.1873	4
62.05	15.8584	5.1279	5.1704	4
62.1	15.8582	5.374	5.1689	4
62.15	15.8576	5.2068	5.1699	4
62.2	15.8577	5.1175	5.1723	4
62.25	15.8573	5.3323	5.167	4
62.3	15.8565	5.323	5.1676	4
62.35	15.8567	4.8836	5.1772	4
62.4	15.8564	5.332	5.1895	4
62.45	15.8554	5.3693	5.1816	4
62.5	15.8558	4.7145	5.1799	4
62.55	15.8561	5.3954	5.1723	4
62.6	15.8555	5.0933	5.1707	4
62.65	15.8551	5.133	5.1567	4
62.7	15.8557	4.8525	5.1483	4
62.75	15.8552	5.5186	5.1578	4
62.8	15.8549	4.9571	5.1748	4
62.85	15.8547	5.1761	5.1625	4
62.9	15.8549	5.0557	5.1627	4
62.95	15.8551	5.1961	5.1612	4
63	15.855	4.9825	5.1518	4
63.05	15.8549	5.1601	5.177	4
63.1	15.8548	5.0351	5.1786	4
63.15	15.8548	5.1581	5.1568	4
63.2	15.8547	4.9577	5.1598	4
63.25	15.8545	5.3185	5.1703	4
63.3	15.8548	4.6491	5.1801	4
63.35	15.8545	5.4395	5.1763	4
63.4	15.8542	5.143	5.1541	4
63.45	15.8546	4.8169	5.1622	4
63.5	15.8544	5.2079	5.1718	4
63.55	15.8547	5.0139	5.1742	4
63.6	15.8546	4.9065	5.1686	4
63.65	15.8548	5.1442	5.171	4
63.7	15.8549	5.0177	5.1816	4
63.75	15.8549	5.2468	5.1753	4
63.8	15.8552	4.7709	5.1803	4
63.85	15.8554	5.2796	5.1937	4
63.9	15.8548	5.0732	5.195	4
63.95	15.8556	4.7274	5.2031	4
64	15.8552	5.5061	5.1945	4
64.05	15.8554	4.6742	5.1675	4
64.1	15.8559	5.1262	5.1817	4
64.15	15.8559	4.9112	5.1685	4
64.2	15.856	5.1551	5.18	4
64.25	15.8564	4.7948	5.2099	4
64.3	15.8556	5.513	5.2049	4
64.35	15.8564	4.4669	5.1909	4
64.4	15.8563	5.3505	5.1688	4
64.45	15.8562	4.7168	5.165	4
64.5	15.8568	5.1783	5.1775	4
64.55	15.8561	4.8912	5.1767	4
64.6	15.8569	5.1294	5.1731	4
64.65	15.8573	4.8232	5.1867	4
64.7	15.8572	5.2771	5.1899	4
64.75	15.8572	4.7531	5.1701	4
64.8	15.8571	5.4088	5.1698	4
64.85	15.8565	4.9755	5.1787	4
64.9	15.8575	4.8198	5.1676	4
64.95	15.8569	5.329	5.1603	4
